Código	Descrição	Unidade	Preço
7781	TUBO DE CONCRETO SIMPLES, CLASSE- PS1, PB, DN 400 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	48,25
7795	TUBO DE CONCRETO SIMPLES, CLASSE- PS1, PB, DN 500 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	69,90
7791	TUBO DE CONCRETO SIMPLES, CLASSE- PS1, PB, DN 600 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	89,08
7783	TUBO DE CONCRETO SIMPLES, CLASSE- PS2, PB, DN 200 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	34,02
7790	TUBO DE CONCRETO SIMPLES, CLASSE- PS2, PB, DN 300 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	39,59
7785	TUBO DE CONCRETO SIMPLES, CLASSE- PS2, PB, DN 400 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	51,96
7792	TUBO DE CONCRETO SIMPLES, CLASSE- PS2, PB, DN 500 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	75,47
7793	TUBO DE CONCRETO SIMPLES, CLASSE- PS2, PB, DN 600 MM, PARA AGUAS PLUVIAIS (NBR 8890)	M	97,40
12613	TUBO DE DESCARGA PVC, PARA LIGACAO CAIXA DE DESCARGA - EMBUTIR, 40 MM X 150 CM	UN	13,43
1031	TUBO DE DESCIDA EXTERNO DE PVC PARA CAIXA DE DESCARGA EXTERNA ALTA - 40 MM X 1,60 M	UN	7,88
9813	TUBO DE POLIETILENO DE ALTA DENSIDADE (PEAD), PE-80, DE = 20 MM X 2,3 MM DE PAREDE, PARA LIGACAO DE AGUA PREDIAL (NBR 8417)	M	1,86
9815	TUBO DE POLIETILENO DE ALTA DENSIDADE (PEAD), PE-80, DE = 32 MM X 3,0 MM DE PAREDE, PARA LIGACAO DE AGUA PREDIAL (NBR 8417)	M	3,67
25876	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1000 MM X 38,5 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA (NBR 15561)	M	1890,30
25888	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 110 MM X 10,0 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	44,79
25874	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1200 MM X 37,2 MM PAREDE ( SDR 32,25 - PN 04 ) PARA REDE DE AGUA (NBR 15561)	M	2214,64
25877	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1400 MM X 42,9 MM PAREDE, (SDR 32,25 - PN 04 ) PARA REDE DE AGUA (NBR 15561)	M	2981,71
25878	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 160 MM X 14,6 MM PAREDE, (SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	96,15
25879	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 1600 MM X 49,0 MM PAREDE, ( SDR 32,25 - PN 04 ) PARA REDE DE AGUA (NBR 15561)	M	3889,73
25887	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE = 900 MM X 34,7 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA (NBR 15561)	M	1657,76
25880	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 200 MM X 18,2 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	149,89
25881	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 315 MM X 28,7 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	367,27
25882	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 400 MM X 36,4 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	591,55
25883	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 50 MM X 4,6 MM PAREDE, (SDR 11 - PN 12,5) PARA REDE DE AGUA (NBR 15561)	M	9,54
25884	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 500 MM X 45,5 MM PAREDE, ( SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	1038,54
25885	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 630 MM X 57,3 MM PAREDE (SDR 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	1130,40
25889	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 730 MM X 34,1 MM PAREDE, ( SDR 21 - PN 06 ) PARA REDE DE AGUA (NBR 15561)	M	774,58
25886	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 75 MM X 6,9 MM PAREDE, ( SRD 11 - PN 12,5 ) PARA REDE DE AGUA (NBR 15561)	M	21,34
25875	TUBO DE POLIETILENO DE ALTA DENSIDADE, PEAD, PE-80, DE= 800 MM X 30,8 MM PAREDE, ( SDR 26 - PN 05 ) PARA REDE DE AGUA (NBR 15561)	M	1010,57
9876	TUBO DE PVC PARA VENTILACAO, TIPO LEVE, DN = 125 MM	M	10,46
38053	"TUBO DRENO, CORRUGADO, ESPIRALADO, FLEXIVEL, PERFURADO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), DN *160* MM, (6"") PARA DRENAGEM - EM BARRA (NORMA DNIT 093/2006 - EM)"	M	9,37
38054	"TUBO DRENO, CORRUGADO, ESPIRALADO, FLEXIVEL, PERFURADO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), DN *200* MM, (8"") PARA DRENAGEM - EM BARRA (NORMA DNIT 093/2006 - EM)"	M	16,11
38052	"TUBO DRENO, CORRUGADO, ESPIRALADO, FLEXIVEL, PERFURADO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), DN 100 MM, (4"") PARA DRENAGEM - EM ROLO (NORMA DNIT 093/2006 - E.M)"	M	4,54
38051	"TUBO DRENO, CORRUGADO, ESPIRALADO, FLEXIVEL, PERFURADO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), DN 65 MM, (2 1/2"") PARA DRENAGEM - EM ROLO (NORMA DNIT 093/2006 - EM)"	M	2,83
9836	TUBO PVC  SERIE NORMAL, DN 100 MM, PARA ESGOTO  PREDIAL (NBR 5688)	M	8,62
20065	TUBO PVC  SERIE NORMAL, DN 150 MM, PARA ESGOTO  PREDIAL (NBR 5688)	M	20,44
9835	TUBO PVC  SERIE NORMAL, DN 40 MM, PARA ESGOTO  PREDIAL (NBR 5688)	M	3,26
9838	TUBO PVC  SERIE NORMAL, DN 50 MM, PARA ESGOTO  PREDIAL (NBR 5688)	M	5,61
9837	TUBO PVC  SERIE NORMAL, DN 75 MM, PARA ESGOTO  PREDIAL (NBR 5688)	M	7,59
38032	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 150 MM, REDE COLETORA ESGOTO	M	1,44
38033	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 200 MM, REDE COLETORA ESGOTO	M	2,26
38034	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 250 MM, REDE COLETORA ESGOTO	M	3,83
38035	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 300 MM, REDE COLETORA ESGOTO	M	6,12
38036	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 350 MM, REDE COLETORA ESGOTO	M	9,06
38037	TUBO PVC CORRUGADO, PAREDE DUPLA, JE, DN 400 MM, REDE COLETORA ESGOTO	M	10,71
9850	TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO REFORCADO, DN = 150 MM, COMPRIMENTO = 2 M	M	92,50
9853	TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO REFORCADO, DN = 200 MM, COMPRIMENTO = 2 M	M	164,49
9854	TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO STANDARD, DN = 154 MM, COMPRIMENTO = 2 M	M	72,07
9851	TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO STANDARD, DN = 206 MM, COMPRIMENTO = 2 M	M	124,97
9855	TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO STANDARD, DN = 250 MM, COMPRIMENTO = 2 M	M	209,03
9825	TUBO PVC DEFOFO, JEI, 1 MPA, DN 100 MM, PARA REDE DE AGUA (NBR 7665)	M	22,00
9828	TUBO PVC DEFOFO, JEI, 1 MPA, DN 150 MM, PARA REDEDE  AGUA (NBR 7665)	M	42,89
9829	TUBO PVC DEFOFO, JEI, 1 MPA, DN 200 MM, PARA REDE DE AGUA (NBR 7665)	M	76,36
9826	TUBO PVC DEFOFO, JEI, 1 MPA, DN 250 MM, PARA REDE DE AGUA (NBR 7665)	M	113,28
9827	TUBO PVC DEFOFO, JEI, 1 MPA, DN 300 MM, PARA REDE DE AGUA (NBR 7665)	M	164,64
9819	TUBO PVC EB 644 P/ REDE COLET ESG JE DN 200MM	M	35,68
9817	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 100MM	M	11,01
9824	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 125MM	M	14,06
9818	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 150MM	M	23,08
9820	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 250MM	M	60,83
9821	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 300MM	M	95,40
9822	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 350MM	M	122,52
9823	TUBO PVC EB-644 P/ REDE COLET ESG JE DN 400MM	M	156,36
36374	TUBO PVC PBA JEI, CLASSE 12, DN 100 MM, PARA REDE DE AGUA (NBR 5647)	M	21,96
36084	TUBO PVC PBA JEI, CLASSE 12, DN 50 MM, PARA REDE DE AGUA (NBR 5647)	M	6,62
36373	TUBO PVC PBA JEI, CLASSE 12, DN 75 MM, PARA REDE DE AGUA (NBR 5647)	M	13,44
36377	TUBO PVC PBA JEI, CLASSE 15, DN 100 MM, PARA REDE DE AGUA (NBR 5647)	M	25,59
36375	TUBO PVC PBA JEI, CLASSE 15, DN 50 MM, PARA REDE DE AGUA (NBR 5647)	M	7,60
36376	TUBO PVC PBA JEI, CLASSE 15, DN 75 MM, PARA REDE DE AGUA (NBR 5647)	M	15,20
36380	TUBO PVC PBA JEI, CLASSE 20, DN 100 MM, PARA REDE DE AGUA (NBR 5647)	M	33,43
36378	TUBO PVC PBA JEI, CLASSE 20, DN 50 MM, PARA REDE DE AGUA (NBR 5647)	M	10,06
36379	TUBO PVC PBA JEI, CLASSE 20, DN 75 MM, PARA REDE DE AGUA (NBR 5647)	M	20,24
9847	TUBO PVC PBA, CLASSE 12, JE, DN 100/DE 110 MM, REDE AGUA (NBR 5647)	M	22,18
9844	TUBO PVC PBA, CLASSE 12, JE, DN 50/DE 60 MM, REDE AGUA (NBR 5647)	M	6,62
9846	TUBO PVC PBA, CLASSE 12, JE, DN 75/DE 85 MM, REDE AGUA (NBR 5647)	M	13,54
12592	TUBO PVC PBA, CLASSE 15, JE, DN 100/DE 110 MM, REDE AGUA (NBR 5647)	M	26,68
12599	TUBO PVC PBA, CLASSE 15, JE, DN 50/DE 60 MM, REDE AGUA (NBR 5647)	M	7,90
12601	TUBO PVC PBA, CLASSE 15, JE, DN 75/DE 85 MM, REDE AGUA (NBR 5647)	M	14,85
12602	TUBO PVC PBA, CLASSE 20, JE, DN 100/DE 110 MM, REDE AGUA (NBR 5647)	M	33,69
12609	TUBO PVC PBA, CLASSE 20, JE, DN 50/DE 60 MM, REDE AGUA (NBR 5647)	M	10,01
12611	TUBO PVC PBA, CLASSE 20, JE, DN 75/DE 85 MM, REDE AGUA (NBR 5647)	M	20,15
9859	"TUBO PVC ROSCAVEL, 3/4"",  AGUA FRIA PREDIAL"	M	3,37
9877	TUBO PVC TIPO LEVE PBL DN 250MM PARA VENTILAÇÃO / EXAUSTÃO	M	25,20
9878	TUBO PVC TIPO LEVE PBL DN 300MM PARA VENTILAÇÃO / EXAUSTÃO	M	31,54
9879	TUBO PVC TIPO LEVE PBL DN 400MM PARA VENTILAÇÃO / EXAUSTÃO	M	77,92
9833	TUBO PVC, FLEXIVEL, CORRUGADO, PERFURADO, DN 110 MM, PARA DRENAGEM, SISTEMA IRRIGACAO	M	8,48
9830	TUBO PVC, FLEXIVEL, CORRUGADO, PERFURADO, DN 65 MM, PARA DRENAGEM, SISTEMA IRRIGACAO	M	4,54
9841	TUBO PVC, PBV, SERIE R, DN 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	16,55
9840	TUBO PVC, PBV, SERIE R, DN 150 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	34,42
20067	TUBO PVC, PBV, SERIE R, DN 40 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	5,94
20068	TUBO PVC, PBV, SERIE R, DN 50 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	7,89
9839	TUBO PVC, PBV, SERIE R, DN 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	10,05
20072	TUBO PVC, PL, SERIE R, DN 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	17,24
20073	TUBO PVC, PL, SERIE R, DN 150 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	35,67
20069	TUBO PVC, PL, SERIE R, DN 40 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	6,34
20070	TUBO PVC, PL, SERIE R, DN 50 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	8,04
20071	TUBO PVC, PL, SERIE R, DN 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAL (NBR 5688)	M	10,26
9834	TUBO PVC, RIGIDO, CORRUGADO, PERFURADO, DN 150 MM, PARA DRENAGEM, SISTEMA IRRIGACAO	M	23,61
9863	"TUBO PVC, ROSCAVEL,  2 1/2"", AGUA FRIA PREDIAL"	M	25,94
9860	"TUBO PVC, ROSCAVEL,  2"", PARA AGUA FRIA PREDIAL"	M	15,60
9862	"TUBO PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL"	M	10,90
9861	"TUBO PVC, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL"	M	8,76
9856	"TUBO PVC, ROSCAVEL, 1/2"", AGUA FRIA PREDIAL"	M	2,49
9866	"TUBO PVC, ROSCAVEL, 1"", AGUA FRIA PREDIAL"	M	6,58
9857	"TUBO PVC, ROSCAVEL, 3"", AGUA FRIA PREDIAL"	M	33,62
9864	"TUBO PVC, ROSCAVEL, 4"",  AGUA FRIA PREDIAL"	M	39,71
9865	"TUBO PVC, ROSCAVEL, 5"",  AGUA FRIA PREDIAL"	M	56,58
9858	"TUBO PVC, ROSCAVEL, 6"",  AGUA FRIA PREDIAL"	M	65,41
9870	TUBO PVC, SOLDAVEL, DN 110 MM, AGUA FRIA (NBR-5648)	M	37,10
9867	TUBO PVC, SOLDAVEL, DN 20 MM, AGUA FRIA (NBR-5648)	M	1,55
9868	TUBO PVC, SOLDAVEL, DN 25 MM, AGUA FRIA (NBR-5648)	M	2,06
9869	TUBO PVC, SOLDAVEL, DN 32 MM, AGUA FRIA (NBR-5648)	M	4,41
9874	TUBO PVC, SOLDAVEL, DN 40 MM, AGUA FRIA (NBR-5648)	M	6,44
9875	TUBO PVC, SOLDAVEL, DN 50 MM, PARA AGUA FRIA (NBR-5648)	M	7,98
9873	TUBO PVC, SOLDAVEL, DN 60 MM, AGUA FRIA (NBR-5648)	M	12,44
9871	TUBO PVC, SOLDAVEL, DN 75 MM, AGUA FRIA (NBR-5648)	M	17,46
9872	TUBO PVC, SOLDAVEL, DN 85 MM, AGUA FRIA (NBR-5648)	M	22,00
9884	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 1 1/2"""	UN	34,72
9888	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 1 1/4"""	UN	29,85
9883	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 1/2"""	UN	12,41
9886	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 1"""	UN	19,43
9889	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 2 1/2"""	UN	82,08
9887	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 2"""	UN	53,06
9885	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 3/4"""	UN	17,32
9890	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 3"""	UN	120,95
9891	"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 4"""	UN	162,16
64	UNIAO EM POLIPROPILENO (PP), PARA TUBO EM PEAD, 20 MM - LIGACAO PREDIAL DE AGUA	UN	1,94
37423	UNIAO EM POLIPROPILENO (PP), PARA TUBO EM PEAD, 32 MM - LIGACAO PREDIAL DE AGUA	UN	4,79
12424	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 1 1/2"""	UN	63,32
12426	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 1/2"""	UN	27,13
12425	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 1"""	UN	32,22
12427	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 2 1/2"""	UN	131,29
12428	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 2"""	UN	88,19
12430	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 3/4"""	UN	32,04
12429	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 3"""	UN	189,60
12431	"UNIAO FERRO GALV C/ASSENTO CONICO BRONZE 4"""	UN	262,96
12432	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 1 1/2"""	UN	36,72
12434	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 1/2"""	UN	14,52
12433	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 1"""	UN	20,15
12435	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 2 1/2"""	UN	79,25
12437	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 2"""	UN	52,83
12439	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 3/4"""	UN	18,60
12438	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 3"""	UN	116,99
12436	"UNIAO FERRO GALV C/ASSENTO CONICO FERRO LONGO 4"""	UN	148,23
12440	"UNIAO FERRO GALV C/ASSENTO PLANO C/JUNTA NITRIPACK 1 1/4"""	UN	29,32
9892	"UNIAO PVC, ROSCAVEL 1/2"",  AGUA FRIA PREDIAL"	UN	3,50
9893	"UNIAO PVC, ROSCAVEL 2"",  AGUA FRIA PREDIAL"	UN	38,35
9901	"UNIAO PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL"	UN	16,87
9896	"UNIAO PVC, ROSCAVEL, 1 1/4"",  AGUA FRIA PREDIAL"	UN	14,52
9900	"UNIAO PVC, ROSCAVEL, 1"",  AGUA FRIA PREDIAL"	UN	8,99
9898	"UNIAO PVC, ROSCAVEL, 2 1/2"",  AGUA FRIA PREDIAL"	UN	78,84
9899	"UNIAO PVC, ROSCAVEL, 3/4"",  AGUA FRIA PREDIAL"	UN	4,82
9902	"UNIAO PVC, ROSCAVEL, 3"",  AGUA FRIA PREDIAL"	UN	99,88
9911	"UNIAO PVC, ROSCAVEL, 4"",  AGUA FRIA PREDIAL"	UN	173,77
9908	UNIAO PVC, SOLDAVEL, 110 MM,  PARA AGUA FRIA PREDIAL	UN	252,96
9905	UNIAO PVC, SOLDAVEL, 20 MM,  PARA AGUA FRIA PREDIAL	UN	3,40
9906	UNIAO PVC, SOLDAVEL, 25 MM,  PARA AGUA FRIA PREDIAL	UN	4,01
9895	UNIAO PVC, SOLDAVEL, 32 MM,  PARA AGUA FRIA PREDIAL	UN	6,78
9894	UNIAO PVC, SOLDAVEL, 40 MM,  PARA AGUA FRIA PREDIAL	UN	13,25
9897	UNIAO PVC, SOLDAVEL, 50 MM,  PARA AGUA FRIA PREDIAL	UN	15,58
9910	UNIAO PVC, SOLDAVEL, 60 MM,  PARA AGUA FRIA PREDIAL	UN	36,05
9909	UNIAO PVC, SOLDAVEL, 75 MM,  PARA AGUA FRIA PREDIAL	UN	74,93
9907	UNIAO PVC, SOLDAVEL, 85 MM,  PARA AGUA FRIA PREDIAL	UN	111,23
20973	"UNIAO TIPO STORZ, COM EMPATACAO INTERNA TIPO ANEL DE EXPANSAO, ENGATE RAPIDO 1 1/2"", PARA MANGUEIRA DE COMBATE A INCENDIO PREDIAL"	UN	61,18
20974	"UNIAO TIPO STORZ, COM EMPATACAO INTERNA TIPO ANEL DE EXPANSAO, ENGATE RAPIDO 2 1/2"", PARA MANGUEIRA DE COMBATE A INCENDIO PREDIAL"	UN	87,53
13883	USINA DE ASFALTO A FRIO, CAPACIDADE DE 30 A 40 T/H, ELETRICA, POTENCIA DE 30 CV	UN	78091,19
38604	USINA DE ASFALTO A FRIO, CAPACIDADE DE 40 A 60 T/H, ELETRICA, POTENCIA DE 30 CV	UN	97261,54
10601	USINA DE ASFALTO A QUENTE, FIXA, TIPO CONTRA FLUXO, CAPACIDADE DE 100 A 140 T/H, POTENCIA DE 280 KW, COM MISTURADOR EXTERNO ROTATIVO	UN	1891930,98
26034	USINA DE ASFALTO, GRAVIMETRICA, CAPACIDADE DE 150 T/H, POTENCIA DE 400 KW	UN	4981387,52
13894	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 40 M3/H, SEM SILO	UN	336556,50
13895	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 60 M3/H, SEM SILO	UN	452556,30
13892	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 80 M3/H, SEM SILO	UN	554596,68
9914	USINA DE CONCRETO FIXA, CAPACIDADE NOMINAL DE 90 A 120 M3/H, SEM SILO	UN	600000,01
36485	USINA DE LAMA ASFALTICA, PROD 30 A 50 T/H, SILO DE AGREGADO 7 M3, RESERVATORIOS PARA EMULSAO E AGUA DE 2,3 M3 CADA, MISTURADOR TIPO PUGG-MILL A SER MONTADO SOBRE CAMINHAO	UN	349875,30
9912	USINA DE MISTURAS ASFALTICAS A QUENTE, MOVEL, TIPO CONTRA FLUXO, CAPACIDADE DE 40 A 80 T/H	UN	1540245,00
9921	USINA MISTURADORA DE SOLOS,  DOSADORES TRIPLOS, CALHA VIBRATORIA CAPACIDADE DE 200 A 500 T/H, POTENCIA DE 75 KW	UN	794531,22
21112	VALVULA DE DESCARGA EM METAL CROMADO PARA MICTORIO COM ACIONAMENTO POR PRESSAO E FECHAMENTO AUTOMATICO	UN	144,61
10228	"VALVULA DE DESCARGA METALICA, BASE 1 1/2 "" E ACABAMENTO METALICO CROMADO"	UN	168,00
11781	"VALVULA DE DESCARGA METALICA, BASE 1 1/4 "" E ACABAMENTO METALICO CROMADO"	UN	136,10
11746	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 "" (REF 1552-B)"	UN	42,86
11751	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 1/2 "" (REF 1552-B)"	UN	76,98
11750	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1 1/4 "" (REF 1552-B)"	UN	63,89
11748	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 1/2 "" (REF 1552-B)"	UN	27,50
11747	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 2 "" (REF 1552-B)"	UN	118,71
11749	"VALVULA DE ESFERA BRUTA EM BRONZE, BITOLA 3/4 "" (REF 1552-B)"	UN	31,75
10236	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1 1/2"", PARA FUNDO DE POCO"	UN	47,13
10233	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1 1/4"", PARA FUNDO DE POCO"	UN	44,16
10234	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 1"", PARA FUNDO DE POCO"	UN	27,82
10231	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 2 1/2"", PARA FUNDO DE POCO"	UN	127,57
10232	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 2"", PARA FUNDO DE POCO"	UN	71,39
10229	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 3/4"", PARA FUNDO DE POCO"	UN	25,16
10235	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 3"", PARA FUNDO DE POCO"	UN	174,89
10230	"VALVULA DE RETENCAO DE BRONZE, PE COM CRIVOS, EXTREMIDADE COM ROSCA, DE 4"", PARA FUNDO DE POCO"	UN	307,79
10409	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	91,44
10411	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1 1/4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	81,82
10404	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	33,18
10410	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 1"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	54,65
10405	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 2 1/2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	183,20
10408	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 2"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	128,11
10412	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3/4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	40,21
10406	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 3"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	253,04
10407	"VALVULA DE RETENCAO HORIZONTAL, DE BRONZE (PN-25), 4"", 400 PSI, TAMPA DE PORCA DE UNIAO, EXTREMIDADES COM ROSCA"	UN	392,47
10416	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1 1/2"", 200 PSI, EXTREMIDADES COM ROSCA"	UN	48,68
10419	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1 1/4"", 200 PSI, EXTREMIDADES COM ROSCA"	UN	42,25
21092	"VALVULA DE RETENCAO VERTICAL, DE BRONZE (PN-16), 1/2"", 200 PSI, EXTREMIDADES COM ROSCA"	UN	24,15
