Código	Descrição	Unidade	Preço
88411	APLICAÇÃO MANUAL DE FUNDO SELADOR ACRÍLICO EM PANOS COM PRESENÇA DE VÃ OS DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS. AF_06/2014	M2	1,75
88412	APLICAÇÃO MANUAL DE FUNDO SELADOR ACRÍLICO EM PANOS CEGOS DE FACHADA ( SEM PRESENÇA DE VÃOS) DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS. AF_06/2014	M2	1,31
88413	APLICAÇÃO MANUAL DE FUNDO SELADOR ACRÍLICO EM SUPERFÍCIES EXTERNAS DE SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS. AF_06/2014	M2	2,62
88414	APLICAÇÃO MANUAL DE FUNDO SELADOR ACRÍLICO EM SUPERFÍCIES INTERNAS DA SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS. AF_06/2014	M2	2,91
88415	APLICAÇÃO MANUAL DE FUNDO SELADOR ACRÍLICO EM PAREDES EXTERNAS DE CASA S. AF_06/2014	M2	1,89
88416	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PANOS CO M PRESENÇA DE VÃOS DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, UMA COR. AF_0 6/2014	M2	14,36
88417	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PANOS CE GOS DE FACHADA (SEM PRESENÇA DE VÃOS) DE EDIFÍCIOS DE MÚLTIPLOS PAVIME NTOS, UMA COR. AF_06/2014	M2	12,81
88420	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM SUPERFÍC IES EXTERNAS DE SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, UMA COR. AF_06/2014	M2	17,49
88421	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM SUPERFÍC IES INTERNAS DA SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, UMA COR. AF_06/2014	M2	18,48
88423	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PAREDES EXTERNAS DE CASAS, UMA COR. AF_06/2014	M2	14,84
88424	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PANOS CO M PRESENÇA DE VÃOS DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, DUAS CORES. A F_06/2014	M2	16,49
88426	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PANOS CE GOS DE FACHADA (SEM PRESENÇA DE VÃOS) DE EDIFÍCIOS DE MÚLTIPLOS PAVIME NTOS, DUAS CORES. AF_06/2014	M2	13,81
88428	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM SUPERFÍC IES EXTERNAS DE SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, DUAS CORE S. AF_06/2014	M2	21,87
88429	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM SUPERFÍC IES INTERNAS DA SACADA DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, DUAS CORE S. AF_06/2014	M2	23,59
88431	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM PAREDES EXTERNAS DE CASAS, DUAS CORES. AF_06/2014	M2	17,33
88432	APLICAÇÃO MANUAL DE PINTURA COM TINTA TEXTURIZADA ACRÍLICA EM MOLDURAS DE EPS, PRÉ-FABRICADOS, OU OUTROS. AF_06/2014	M2	11,91
88482	APLICAÇÃO DE FUNDO SELADOR LÁTEX PVA EM TETO, UMA DEMÃO. AF_06/2014	M2	1,72
88483	APLICAÇÃO DE FUNDO SELADOR LÁTEX PVA EM PAREDES, UMA DEMÃO. AF_06/2014	M2	1,53
88484	APLICAÇÃO DE FUNDO SELADOR ACRÍLICO EM TETO, UMA DEMÃO. AF_06/2014	M2	1,90
88485	APLICAÇÃO DE FUNDO SELADOR ACRÍLICO EM PAREDES, UMA DEMÃO. AF_06/2014	M2	1,64
88486	APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX PVA EM TETO, DUAS DEMÃOS. AF_06/2014	M2	9,02
88487	APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX PVA EM PAREDES, DUAS DEMÃO S. AF_06/2014	M2	8,19
88488	APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEM ÃOS. AF_06/2014	M2	11,43
88489	APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS. AF_06/2014	M2	10,24
88494	APLICAÇÃO E LIXAMENTO DE MASSA LÁTEX EM TETO, UMA DEMÃO. AF_06/2014	M2	12,91
88495	APLICAÇÃO E LIXAMENTO DE MASSA LÁTEX EM PAREDES, UMA DEMÃO. AF_06/2014	M2	7,22
88496	APLICAÇÃO E LIXAMENTO DE MASSA LÁTEX EM TETO, DUAS DEMÃOS. AF_06/2014	M2	17,56
88497	APLICAÇÃO E LIXAMENTO DE MASSA LÁTEX EM PAREDES, DUAS DEMÃOS. AF_06/20 14	M2	9,96
92236	APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS	M2	6,83
79460	PINTURA EPOXI, DUAS DEMAOS	M2	35,04
79465	PINTURA COM TINTA A BASE DE BORRACHA CLORADA, 2 DEMAOS	M2	41,34
79514/001	PINTURA EPOXI, TRES DEMAOS	M2	49,17
84647	PINTURA EPOXI INCLUSO EMASSAMENTO E FUNDO PREPARADOR	M2	110,78
84656	TRATAMENTO EM  CONCRETO COM ESTUQUE E LIXAMENTO	M2	25,61
84671	PINTURA DE NATA DE CIMENTO, 3 DEMAOS	M2	8,07
84677	VERNIZ SINTETICO BRILHANTE EM CONCRETO OU TIJOLO, DUAS DEMAOS	M2	8,20
84678	VERNIZ POLIURETANO BRILHANTE EM CONCRETO OU TIJOLO, TRES DEMAOS	M2	14,13
6081	PINTURA VERNIZ POLIURETANO BRILHANTE EM MADEIRA, TRES DEMAOS	M2	15,81
6082	PINTURA EM VERNIZ SINTETICO BRILHANTE EM MADEIRA, TRES DEMAOS	M2	12,80
40905	VERNIZ SINTETICO EM MADEIRA, DUAS DEMAOS	M2	15,75
73739/001	PINTURA ESMALTE ACETINADO EM MADEIRA, DUAS DEMAOS	M2	13,11
74065/001	PINTURA ESMALTE FOSCO PARA MADEIRA, DUAS DEMAOS, SOBRE FUNDO NIVELADOR BRANCO	M2	18,93
74065/002	PINTURA ESMALTE ACETINADO PARA MADEIRA, DUAS DEMAOS, SOBRE FUNDO NIVEL ADOR BRANCO	M2	18,85
74065/003	PINTURA ESMALTE BRILHANTE PARA MADEIRA, DUAS DEMAOS, SOBRE FUNDO NIVEL ADOR BRANCO	M2	18,66
79463	PINTURA A OLEO, 1 DEMAO	M2	10,65
79464	PINTURA A OLEO, 2 DEMAOS	M2	14,10
79466	PINTURA COM VERNIZ POLIURETANO, 2 DEMAOS	M2	14,27
79497/001	PINTURA A OLEO, 3 DEMAOS	M2	17,37
84645	VERNIZ SINTETICO BRILHANTE, 2 DEMAOS	M2	13,31
84657	FUNDO SINTETICO NIVELADOR BRANCO	M2	8,13
84658	REMOÇÃO DE VERNIZ SOBRE MADEIRA	M2	4,14
84659	PINTURA ESMALTE FOSCO EM MADEIRA, DUAS DEMAOS	M2	11,95
84664	PINTURA IMUNIZANTE FUNGICIDA A BASE DE CARBOLINEUM, DUAS DEMAOS	M2	3,28
84679	PINTURA IMUNIZANTE PARA MADEIRA, DUAS DEMAOS	M2	14,72
6067	PINTURA ESMALTE BRILHANTE (2 DEMAOS) SOBRE SUPERFICIE METALICA, INCLUS IVE PROTECAO COM ZARCAO (1 DEMAO)	M2	29,46
73656	JATEAMENTO COM AREIA EM ESTRUTURA METALICA	M2	9,76
73794/001	PINTURA COM TINTA PROTETORA ACABAMENTO GRAFITE ESMALTE SOBRE SUPERFICI E METALICA, 2 DEMAOS	M2	27,05
73865/001	FUNDO PREPARADOR PRIMER A BASE DE EPOXI, PARA ESTRUTURA METALICA, UMA DEMAO, ESPESSURA DE 25 MICRA.	M2	7,56
73924/001	PINTURA ESMALTE ALTO BRILHO, DUAS DEMAOS, SOBRE SUPERFICIE METALICA	M2	19,99
73924/002	PINTURA ESMALTE ACETINADO, DUAS DEMAOS, SOBRE SUPERFICIE METALICA	M2	20,18
73924/003	PINTURA ESMALTE FOSCO, DUAS DEMAOS, SOBRE SUPERFICIE METALICA	M2	20,26
74064/001	FUNDO ANTICORROSIVO A BASE DE OXIDO DE FERRO (ZARCAO), DUAS DEMAOS	M2	14,81
74064/002	FUNDO ANTICORROSIVO A BASE DE OXIDO DE FERRO (ZARCAO), UMA DEMAO	M2	9,68
74145/001	PINTURA ESMALTE FOSCO, DUAS DEMAOS, SOBRE SUPERFICIE METALICA, INCLUSO UMA DEMAO DE FUNDO ANTICORROSIVO. UTILIZACAO DE REVOLVER ( AR-COMPRIM IDO).	M2	13,67
79498/001	PINTURA A OLEO BRILHANTE SOBRE SUPERFICIE METALICA, UMA DEMAO INCLUSO UMA DEMAO DE FUNDO ANTICORROSIVO	M2	12,19
79499/001	PINTURA POSTE RETO DE ACO 3,5 A 6M C/1 DEMAO D/TINTA GRAFITE C/PROPRIE DADES DE PRIMER E ACABAMENTO - OBS: C/ALTO TEOR DE ZARCAO	UN	16,42
79515/001	PINTURA COM TINTA PROTETORA ACABAMENTO ALUMINIO, TRES DEMAOS	M2	25,66
79516/001	REMOCAO DE PINTURA A OLEO/ESMALTE SOBRE SUPERFICIE METALICA	M2	10,44
84660	FUNDO PREPARADOR PRIMER SINTETICO, PARA ESTRUTURA METALICA, UMA DEMÃO, ESPESSURA DE 25 MICRA	M2	5,32
84661	PINTURA COM TINTA PROTETORA ACABAMENTO ALUMINIO, UMA DEMAO SOBRE SUPER FCIE METALICA	M2	12,98
84662	PINTURA COM TINTA PROTETORA ACABAMENTO ALUMINIO, DUAS DEMAOS SOBRE SUP ERFICIE METALICA	M2	20,41
73715	PINTURA VERNIZ TIPO GOMA LACA DISSOLVIDO EM ALCOOL	M2	53,41
41595	PINTURA ACRILICA DE FAIXAS DE DEMARCACAO EM QUADRA POLIESPORTIVA, 5 CM DE LARGURA	M	8,56
73978/001	PINTURA HIDROFUGANTE COM SILICONE SOBRE PISO CIMENTADO, UMA DEMAO	M2	14,40
74245/001	PINTURA ACRILICA EM PISO CIMENTADO DUAS DEMAOS	M2	11,09
79467	PINTURA COM TINTA A BASE DE BORRACHA CLORADA , DE FAIXAS DE DEMARCACAO , EM QUADRA POLIESPORTIVA, 5 CM DE LARGURA.	ML	11,62
79500/002	PINTURA ACRILICA EM PISO CIMENTADO, TRES DEMAOS	M2	15,57
84663	APLICACAO DE VERNIZ POLIURETANO FOSCO SOBRE PISO DE PEDRAS DECORATIVAS , 3 DEMAOS	M2	16,81
84665	PINTURA ACRILICA PARA SINALIZAÇÃO HORIZONTAL EM PISO CIMENTADO	M2	23,93
84666	POLIMENTO E ENCERAMENTO DE PISO EM MADEIRA	M2	16,50
75889	PINTURA PARA TELHAS DE ALUMINIO COM TINTA ESMALTE AUTOMOTIVA	M2	14,77
73465	PISO CIMENTADO E=1,5CM C/ARGAMASSA 1:3 CIMENTO AREIA ALISADO COLHER SOBRE BASE EXISTENTE E ARGAMASSA EM PREPARO MECANIZADO	M2	29,15
73675	PISO DE CONCRETO ACABAMENTO RÚSTICO ESPESSURA 7CM COM JUNTAS EM MADEIR A	M2	63,80
73676	PISO CIMENTADO TRAÇO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO PIGMENTADO ESPESSURA 1,5CM COM JUNTAS PLASTICAS DE DILATACAO E ARGAMASSA EM PREPA RO MANUAL	M2	46,94
73922/001	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 3 ,5CM, PREPARO MANUAL DA ARGAMASSA	M2	44,81
73922/002	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 2 ,5CM PREPARO MANUAL DA ARGAMASSA	M2	39,18
73922/003	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 2 ,0CM, PREPARO MANUAL DA ARGAMASSA	M2	38,11
73922/004	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 2 ,0CM, PREPARO MANUAL DA ARGAMASSA	M2	37,18
73922/005	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 3 ,0CM, PREPARO MANUAL DA ARGAMASSA	M2	42,58
73923/001	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 2CM, ARGAMASSA COM PREPARO MANUAL	M2	32,80
73923/002	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA), COM ACABAMENTO RUSTICO ESP ESSURA 3CM, PREPARO MANUAL	M2	51,90
73923/003	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA), COM ACABAMENTO RUSTICO E F RISADO ESPESSURA 2CM, PREPARO MANUAL	M2	38,11
73974/001	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 2CM, PREPARO MECANICO DA ARGAMASSA	M2	32,50
73991/001	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) COM ACABAMENTO LISO ESPESSU RA 1,5CM, PREPARO MANUAL DA ARGAMASSA  INCLUSO ADITIVO IMPERMEABILIZAN TE	M2	36,52
73991/002	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) COM ACABAMENTO LISO ESPESSU RA 1,5CM PREPARO MANUAL DA ARGAMASSA	M2	35,87
73991/003	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) COM ACABAMENTO LISO ESPESSU RA 3CM PREPARO MECANICO ARGAMASSA  INCLUSO ADITIVO IMPERMEABILIZANTE	M2	43,28
73991/004	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) COM ACABAMENTO LISO ESPESSU RA 1,5CM, PREPARO MANUAL DA ARGAMASSA INCLUSO ADITIVO IMPERMEABILIZANT E	M2	37,15
74079/001	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) COM ACABAMENTO LISO  ESPESS URA 2,0CM COM JUNTAS PLASTICAS DE DILATACAO E PREPARO MANUAL DA ARGAMA SSA	M2	49,66
74079/002	PISO CIMENTADO TRAÇO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 2 CM COM JUNTA BATIDA E PREPARO MANUAL DA ARGAMASSA	M2	48,32
76447/001	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO LISO ESPESSURA 2 ,5 CM PREPARO MECANICO DA ARGAMASSA	M2	38,80
76448/001	PISO CIMENTADO TRACO 1:4 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 1,5 CM PREPARO MANUAL DA ARGAMASSA	M2	30,80
76448/002	PISO CIMENTADO TRAÇO 1:4 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 3,5 CM PREPARO MANUAL DA ARGAMASSA	M2	38,81
76448/003	PISO CIMENTADO TRAÇO 1:4 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 2,5 CM PREPARO MANUAL DA ARGAMASSA	M2	34,80
84172	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) ACABAMENTO RUSTICO ESPESSUR A 2 CM COM JUNTAS PLASTICAS DE DILATACAO, PREPARO MANUAL DA ARGAMASSA	M2	46,63
84173	PISO CIMENTADO TRACO 1:3 (CIMENTO/AREIA) ACABAMENTO LISO ESPESSURA 2,0 CM PREPARO MANUAL DA ARGAMASSA INCLUSO ADITIVO IMPERMEABILIZANTE	M2	39,90
84174	PISO CIMENTADO TRACO 1:3 (CIMENTO E AREIA) COM ACABAMENTO LISO ESPESSU RA 3CM COM JUNTAS DE MADEIRA, PREPARO MANUAL DA ARGAMASSA INCLUSO ADIT IVO IMPERMEABILIZANTE	M2	56,86
72191	RECOLOCACAO DE TACOS DE MADEIRA COM REAPROVEITAMENTO DE MATERIAL E ASS ENTAMENTO COM ARGAMASSA 1:4 (CIMENTO E AREIA)	M2	65,29
72192	RECOLOCACAO DE PISO DE TABUAS DE MADEIRA, CONSIDERANDO REAPROVEITAMENT O DO MATERIAL	M2	16,29
72193	RECOLOCACAO DE PISO DE TABUAS DE MADEIRA, CONSIDERANDO REAPROVEITAMENT O DO MATERIAL	M2	45,27
73655	PISO EM TABUA CORRIDA DE MADEIRA ESPESSURA 2,5CM FIXADO EM PECAS DE MA DEIRA E ASSENTADO EM ARGAMASSA TRACO 1:4 (CIMENTO/AREIA)	M2	129,13
73734/001	PISO EM TACO DE MADEIRA 7X21CM, ASSENTADO COM ARGAMASSA TRACO 1:4 (CIM ENTO E AREIA MEDIA)	M2	162,92
84181	PISO EM TACO DE MADEIRA 7X21CM, FIXADO COM COLA BASE DE PVA	M2	135,97
84182	PISO PARQUET DE MADEIRA DE LEI FIXADO COM COLA BASE DE PVA	M2	108,05
87246	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 35X3 5 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_06/2014	M2	47,08
87247	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 35X3 5 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_06/2014	M2	42,58
87248	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 35X3 5 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_06/2014	M2	39,05
87249	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 45X4 5 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_06/2014	M2	51,74
87250	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 45X4 5 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_06/2014	M2	44,63
87251	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 45X4 5 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_06/2014	M2	40,10
87255	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 60X6 0 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_06/2014	M2	87,30
87256	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 60X6 0 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_06/2014	M2	78,36
87257	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO GRÊS DE DIMENSÕES 60X6 0 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_06/2014	M2	72,96
87258	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 45X45 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_06/2014	M2	120,68
87259	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 45X45 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_06/20 14	M2	112,17
87260	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 45X45 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_06/2014	M2	107,32
87261	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_06/2014	M2	138,52
87262	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 60X60 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_06/20 14	M2	128,32
87263	REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕ ES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_06/2014	M2	122,61
89046	(COMPOSIÇÃO REPRESENTATIVA) DO SERVIÇO DE REVESTIMENTO CERÂMICO PARA P ISO COM PLACAS TIPO GRÉS DE DIMENSÕES 35X35 CM, PARA EDIFICAÇÃO HABITA CIONAL MULTIFAMILIAR (PRÉDIO). AF_11/2014	M2	42,43
89171	(COMPOSIÇÃO REPRESENTATIVA) DO SERVIÇO DE REVESTIMENTO CERÂMICO PARA P ISO COM PLACAS TIPO GRÉS DE DIMENSÕES 35X35 CM, PARA EDIFICAÇÃO HABITA CIONAL UNIFAMILIAR (CASA) E EDIFICAÇÃO PÚBLICA PADRÃO. AF_11/2014	M2	40,68
73743/001	PISO EM PEDRA SÃO TOME ASSENTADO SOBRE ARGAMASSA 1:3 (CIMENTO E AREIA) REJUNTADO COM CIMENTO BRANCO	M2	126,41
73818/001	PAVIMENTACAO EM PEDRISCO, ESPESSURA 5CM	M2	8,47
73921/001	PISO EM PEDRA PORTUGUESA ASSENTADO SOBRE BASE DE SAIBRO, REJUNTADO COM CIMENTO BRANCO	M2	98,21
73921/002	PISO EM PEDRA ARDOSIA ASSENTADO SOBRE ARGAMASSA COLANTE REJUNTADO COM CIMENTO COMUM	M2	28,59
73957/001	RECOMPOSICAO DE PISO EM PEDRA PORTUGUESA, ASSENTADA SOBRE ARGAMASSA TR ACO 1:5 (CIMENTO E SAIBRO), REJUNTADO COM CIMENTO COMUM, COM APROVEITA MENTO DA PEDRA	M2	48,09
74160/001	PISO EM PEDRA ARDOSIA IRREGULAR ASSENTADO SOBRE ARGAMASSA TRACO 1:0,5: 5 (CIMENTO, CAL E AREIA), REJUNTADO COM CIMENTO BRANCO	M2	31,32
74235/001	PISO EM PEDRA PORTUGUESA ASSENTADO SOBRE ARGAMASSA TRACO 1:5 (CIMENTO E SAIBRO), REJUNTADO COM CIMENTO COMUM	M2	105,20
84183	PISO EM PEDRA PORTUGUESA ASSENTADO SOBRE BASE DE AREIA, REJUNTADO COM CIMENTO COMUM	M2	90,08
72185	PISO VINILICO SEMIFLEXIVEL PADRAO LISO, ESPESSURA 2MM, FIXADO COM COLA	M2	95,12
72186	PISO VINILICO SEMIFLEXIVEL PADRAO LISO, ESPESSURA 3,2MM, FIXADO COM CO LA	M2	154,25
72187	PISO DE BORRACHA FRISADO, ESPESSURA 7MM, ASSENTADO COM ARGAMASSA TRACO 1:3 (CIMENTO E AREIA)	M2	268,32
72188	PISO DE BORRACHA PASTILHADO, ESPESSURA 7MM, ASSENTADO COM ARGAMASSA TR ACO 1:3 (CIMENTO E AREIA)	M2	267,30
73876/001	PISO DE BORRACHA PASTILHADO, ESPESSURA 7MM, FIXADO COM COLA	M2	257,52
84186	PISO DE BORRACHA CANELADA, ESPESSURA 3,5MM, FIXADO COM COLA	M2	133,49
84187	ASSENTAMENTO DE PISO DE BORRACHA PASTILHADA FIXADO COM COLA	M2	22,57
84188	TESTEIRA OU RODAPE VINILICO 6CM FIXADO COM COLA	M	35,72
72136	PISO INDUSTRIAL DE ALTA RESISTENCIA, ESPESSURA 8MM, INCLUSO JUNTAS DE DILATACAO PLASTICAS E POLIMENTO MECANIZADO	M2	74,92
72137	PISO INDUSTRIAL ALTA RESISTENCIA, ESPESSURA 12MM, INCLUSO JUNTAS DE DI LATACAO PLASTICAS E POLIMENTO MECANIZADO	M2	90,46
72815	APLICACAO DE TINTA A BASE DE EPOXI SOBRE PISO	M2	38,23
84191	PISO EM GRANILITE, MARMORITE OU GRANITINA ESPESSURA 8 MM, INCLUSO JUNT AS DE DILATACAO PLASTICAS	M2	72,89
72138	PISO EM GRANITO BRANCO 50X50CM LEVIGADO ESPESSURA 2CM, ASSENTADO COM A RGAMASSA COLANTE DUPLA COLAGEM, COM REJUNTAMENTO EM CIMENTO BRANCO	M2	222,97
84190	PISO GRANITO ASSENTADO SOBRE ARGAMASSA CIMENTO / CAL / AREIA TRACO 1:0 ,25:3 INCLUSIVE REJUNTE EM CIMENTO	M2	172,12
84193	ASSENTAMENTO DE PISO GRANITO/MARMORE SOBRE ARGAMASSA TRACO 1:2:2 (CIME NTO/AREIA/SAIBRO)	M2	21,47
84195	PISO MARMORE BRANCO ASSENTADO SOBRE ARGAMASSA TRACO 1:4 (CIMENTO/AREIA )	M2	254,24
84192	SOLEIRA CERAMICA PEI-4 LARGURA 15CM ASSENTADA SOBRE ARGAMASSA CIMENTO E AREIA TRACO 1:4	M	13,53
74159/001	SOLEIRA EM ARDOSIA LARGURA 15CM ASSENTADA COM ARGAMASSA DE CIMENTO E A REIA TRACO 1:4 REJUNTE EM CIMENTO BRANCO	M	12,28
74192/001	SOLEIRA EM MARMORITE LARGURA 15CM SOBRE ARGAMASSA TRACO 1:4 (CIMENTO E AREIA)	M	56,04
84194	SOLEIRA DE CIMENTADO LISO LARGURA 15CM  EXECUTADA COM ARGAMASSA TRACO 1:3 (CIMENTO E AREIA)	M	10,79
74111/001	SOLEIRA DE MARMORE BRANCO, LARGURA 5CM, ESPESSURA 3CM, ASSENTADA COM A RGAMASSA COLANTE	M	57,21
84161	SOLEIRA DE MARMORE BRANCO, LARGURA 15CM, ESPESSURA 3CM, ASSENTADA SOBR E ARGAMASSA TRACO 1:4 (CIMENTO E AREIA)	M	46,05
72194	RECOLOCACAO DE RODAPE DE MADEIRA E CORDAO, CONSIDERANDO REAPROVEITAMEN TO DO MATERIAL	M	4,42
73886/001	RODAPE EM MADEIRA, ALTURA 7CM, FIXADO EM PECAS DE MADEIRA	M	16,07
84162	RODAPE EM MADEIRA, ALTURA 7CM, FIXADO COM COLA	M	16,28
88648	RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO GRÊS DE DIMENSÕES 35X 35CM. AF_06/2014	M	5,65
88649	RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO GRÊS DE DIMENSÕES 45X 45CM. AF_06/2014	M	6,44
88650	RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO GRÊS DE DIMENSÕES 60X 60CM. AF_06/2014	M	12,88
40904	RODAPE EM ARDOSIA ALTURA 8CM ASSENTADO COM ARGAMASSA TRACO 1:2:8 (CIME NTO, CAL E AREIA) REJUNTE EM CIMENTO BRANCO	ML	7,01
73742/001	RODAPE EM MARMORE BRANCO ASSENTADO COM ARGAMASSA TRACO 1:2:8 (CIMENTO, CAL E AREIA) ALTURA 7CM	M	29,84
73850/001	RODAPE EM MARMORITE, ALTURA 10CM	M	21,72
84165	RODAPE EM ARGAMASSA TRACO 1:3 (CIMENTO E AREIA) ALTURA 8CM	M	9,65
84167	RODAPE EM MARMORE BRANCO ASSENTADO COM ARGAMASSA TRACO 1:4 (CIMENTO E AREIA) ALTURA 7CM	M	32,55
84168	RODAPE EM ARDOSIA ASSENTADO COM ARGAMASSA TRACO 1:4 (CIMENTO E AREIA) ALTURA 10CM	M	12,66
